code,market_cap,pct_change
600361.XSHG,163.0135,0.6960556844547661
300487.XSHE,163.1562,1.6622086358425658
600621.XSHG,163.1663,0.4572175048987548
002226.XSHE,163.4352,0.6525285481239873
002755.XSHE,163.6331,1.3801035077630752
603556.XSHG,163.9683,-0.677466863033882
300821.XSHE,164.1314,-0.5090909090909146
605196.XSHG,164.2139,-2.313006908981663
300253.XSHE,164.2629,-0.11641443538998875
300655.XSHE,164.3141,-0.4527813712807305
603667.XSHG,164.4617,3.7422037422037313
000801.XSHE,164.9495,-0.8552229688454482
603927.XSHG,165.2939,0.6578947368421018
603456.XSHG,165.7927,-0.37413148049171285
002896.XSHE,165.9634,1.1740745177908352
600271.XSHG,166.9449,3.4443168771526755
600667.XSHG,167.1142,0.7566204287515754
600633.XSHG,167.1322,-0.302571860816947
603638.XSHG,167.3812,1.2121212121211977
300682.XSHE,167.3998,-0.8557457212713948
600206.XSHG,167.6176,0.6609049313675674
601965.XSHG,167.7923,-0.6539833531510109
688279.XSHG,167.8982,-0.14977533699451762
601326.XSHG,167.9418,0.5698005698005604
603712.XSHG,168.6048,10.025188916876559
300762.XSHE,168.9228,1.8939393939394034
600548.XSHG,169.0424,-1.2024048096192508
300679.XSHE,169.2784,0.7043756670224166
688198.XSHG,169.4027,-0.01626016260162233
600928.XSHG,169.4145,-0.5194805194805197
300811.XSHE,169.5717,2.5287356321839205
600428.XSHG,169.7028,1.6105417276720324
603997.XSHG,169.8474,-1.3303769401330379
601677.XSHG,169.9119,0.43196544276455917
002568.XSHE,169.9205,-0.5078290308929256
002428.XSHE,170.2464,0.23068050749710522
000555.XSHE,170.3747,1.3880855986119212
600258.XSHG,170.61700000000005,-0.4560260586319198
002958.XSHE,170.8048,-0.6329113924050667
600114.XSHG,170.9848,2.060338484179547
300290.XSHE,171.3974,1.0177157934413872
600619.XSHG,171.4088,-1.272727272727281
601137.XSHG,171.5644,0.0
002891.XSHE,171.5769,1.293800539083545
002747.XSHE,171.5815,0.78125
601333.XSHG,171.828,1.333333333333342
600057.XSHG,172.0043,1.8587360594795488
600867.XSHG,172.1559,0.3424657534246478
688100.XSHG,172.2865,0.6607296753806224
000537.XSHE,172.3546,0.3610108303248927
600675.XSHG,172.9195,0.7042253521126751
688006.XSHG,173.8576,1.3014421385860064
600959.XSHG,174.025,0.28818443804032867
002046.XSHE,174.2353,8.174655285620492
600761.XSHG,174.3976,0.5649717514124353
603530.XSHG,174.4056,3.2911392405063244
600475.XSHG,174.5281,1.313628899835817
688281.XSHG,174.636,-0.07797878976919526
603662.XSHG,174.6762,1.6007840574975507
000603.XSHE,174.6797,4.133545310015885
300102.XSHE,174.74599999999995,20.012586532410314
300957.XSHE,174.9044,-0.9357005758157455
600550.XSHG,175.1294,2.2580645161290214
300468.XSHE,175.3618,1.5648972077324297
002847.XSHE,175.4204,-1.6082074032995886
002245.XSHE,175.4711,0.3724394785847407
603730.XSHG,175.7542,-1.6826923076923128
601921.XSHG,175.7778,0.6361323155216203
000582.XSHE,175.8232,0.9227220299884653
603127.XSHG,176.0937,0.10752688172044333
601918.XSHG,176.1568,-0.5847953216374324
603005.XSHG,176.2168,1.2743628185907019
002176.XSHE,176.4024,2.681231380337623
000591.XSHE,176.4834,1.1235955056179803
601609.XSHG,176.49400000000003,0.8893280632411127
601016.XSHG,176.8282,0.33670033670032407
600259.XSHG,176.898,1.1348336218503396
000563.XSHE,176.9434,-1.1494252873563204
000902.XSHE,177.1313,0.7147498375568606
600850.XSHG,177.3278,1.2427184466019536
601019.XSHG,177.5952,0.2355712603062443
600032.XSHG,177.946,0.5434782608695565
000935.XSHE,178.187,2.8646981048920273
688102.XSHG,178.1966,-3.754940711462451
300457.XSHE,178.5952,1.7435524881946884
600416.XSHG,178.6648,1.0494752623688264
601636.XSHG,178.7019,2.1775544388609624
002217.XSHE,178.9306,1.2861736334405238
603858.XSHG,178.9603,-0.9340338587273789
300364.XSHE,178.9715,-0.9140767824497242
600528.XSHG,179.0571,0.6242197253433224
603355.XSHG,179.3008,1.9230769230769162
600012.XSHG,179.3858,-1.4093529788597015
003031.XSHE,179.3986,1.1701515442163801
000980.XSHE,179.6206,-0.27932960893854997
301316.XSHE,179.6999,-0.043525571273128616
000785.XSHE,179.8766,0.3289473684210398
600739.XSHG,179.8939,-0.3389830508474634
600956.XSHG,180.8028,1.049868766404205
601702.XSHG,181.0336,0.5546311702717466
000543.XSHE,181.1224,0.25094102885823144
001213.XSHE,181.3333,0.24570024570023108
300455.XSHE,181.5491,3.5569927243330746
002317.XSHE,182.4074,-9.996242014280343
003035.XSHE,182.9545,0.6263048016701411
603589.XSHG,183.2638,-0.29287341360234587
000069.XSHE,183.5028,1.1406844106463865
600877.XSHG,184.0028,-1.8319646241313992
002611.XSHE,184.4044,4.6048891415577
688698.XSHG,184.7187,1.0526315789473717
300170.XSHE,184.8745,0.0
000739.XSHE,185.2813,-0.12484394506866447
300953.XSHE,186.0076,1.9347781499965633
300144.XSHE,186.3468,-0.3783102143757766
603358.XSHG,186.3473,0.4601598449987865
603337.XSHG,186.411,0.22924095771779118
002025.XSHE,186.4925,1.557093425605549
002171.XSHE,186.5485,1.8502202643171817
300568.XSHE,186.9199,1.5241882041086896
603119.XSHG,187.1002,-0.7891891891891989
000875.XSHE,187.1747,1.8181818181818077
300229.XSHE,187.1777,3.2755298651252485
002756.XSHE,187.3682,2.7280477408354598
603026.XSHG,187.3777,3.3076321376690254
688400.XSHG,187.387,-1.8826937002172417
600167.XSHG,187.8158,0.0
600933.XSHG,187.8516,-0.9278350515463885
000969.XSHE,188.0384,0.9994447529150463
600763.XSHG,188.0851,0.694444444444442
600339.XSHG,188.1521,0.5970149253731405
002779.XSHE,188.1593,0.8711111111111114
688692.XSHG,188.2391,1.454531120659075
601187.XSHG,188.2867,0.5730659025787732
603871.XSHG,188.3748,2.0000000000000018
300672.XSHE,188.5046,-0.30036711536322036
300666.XSHE,188.6249,1.705222990698796
300738.XSHE,188.7052,0.10449320794148065
000799.XSHE,189.0921,0.1893613358581403
300142.XSHE,189.2029,-0.40950040950041844
601139.XSHG,189.2896,0.15220700152207556
688116.XSHG,189.4971,0.17438480914551135
002145.XSHE,190.1725,2.2044088176352616
000636.XSHE,190.213,5.047923322683712
002544.XSHE,190.8716,10.000000000000009
002508.XSHE,191.2848,-0.1948368241597831
000415.XSHE,191.9892,1.1363636363636465
300285.XSHE,192.079,-0.30567685589519833
600062.XSHG,192.2372,-0.32137118371720064
002432.XSHE,192.3159,0.09666505558241223
603025.XSHG,192.3309,1.1668611435239118
300735.XSHE,192.8384,-0.5080109417741285
601666.XSHG,192.857,0.5148005148005064
603077.XSHG,193.4075,1.8604651162790642
002153.XSHE,193.5714,-0.6568144499178974
