code,market_cap,pct_change
002681.XSHE,134.1245,3.084223013048626
601827.XSHG,134.2562,-0.3826530612244916
300133.XSHE,134.2917,-5.069124423963123
600787.XSHG,134.3279,-3.3175355450236976
600456.XSHG,134.351,-2.3550087873462133
600864.XSHG,134.6129,-3.603603603603611
002936.XSHE,134.6824,-0.5000000000000004
002036.XSHE,134.705,-3.68975903614458
002779.XSHE,134.9088,1.8038331454340417
002563.XSHE,135.1567,-2.941176470588236
600416.XSHG,135.4565,-2.6666666666666616
603355.XSHG,135.4737,0.0
300613.XSHE,135.6642,-5.235762400489885
300682.XSHE,135.8767,-1.2204424103737566
600500.XSHG,135.9368,-1.813471502590669
601900.XSHG,135.9941,-2.7925531914893664
603317.XSHG,136.0,-1.6990291262135804
002756.XSHE,136.0429,-1.2702078521939941
603360.XSHG,136.0994,-1.9750519750519668
002320.XSHE,136.1878,-1.140065146579794
300010.XSHE,136.2269,-9.000000000000007
000688.XSHE,136.285,-0.9001636661211232
601369.XSHG,136.3242,-0.13020833333332593
300068.XSHE,136.6595,2.7652733118971096
000778.XSHE,136.6662,-0.8522727272727182
300601.XSHE,136.7037,-2.714646464646464
600428.XSHG,136.7417,0.3284072249589487
002003.XSHE,136.9379,0.0
000902.XSHE,137.1339,-0.9282700421940904
601222.XSHG,137.2073,0.0
601156.XSHG,137.2497,-0.5598320503848675
600755.XSHG,137.311,-0.6349206349206327
002245.XSHE,137.4298,-1.4106583072100332
600986.XSHG,137.5323,6.1224489795918435
002544.XSHE,137.59,-3.57142857142857
300762.XSHE,137.6501,-2.707501109631605
601949.XSHG,137.6569,-3.653585926928271
300548.XSHE,137.7045,4.868085106382969
300285.XSHE,137.7166,-2.025462962962976
600750.XSHG,137.9108,0.3853564547205979
603063.XSHG,137.9969,-5.726469692354552
600480.XSHG,138.0033,-0.7060900264783787
300100.XSHE,138.1814,-3.809883062995101
000089.XSHE,138.22,-0.4511278195488799
002557.XSHE,138.2681,0.03824091778203975
688536.XSHG,138.3033,-2.2584575016399544
301035.XSHE,138.3648,4.611754611754626
688333.XSHG,138.5202,-1.6051053954747596
600641.XSHG,138.5708,-0.8016032064128376
000029.XSHE,138.8315,-1.9521410579345089
000156.XSHE,139.3898,-9.775280898876415
688336.XSHG,139.4553,1.2107623318385663
605296.XSHG,139.4988,-1.126972201352372
000981.XSHE,139.6383,-4.8888888888888875
600325.XSHG,139.8755,-1.4842300556586308
605111.XSHG,139.884,-2.0402215097639287
000998.XSHE,140.0529,-3.0164533820840944
600718.XSHG,140.1111,-4.100418410041828
603997.XSHG,140.5345,-0.4484304932735439
603583.XSHG,140.5522,7.547169811320731
688114.XSHG,140.578,-7.249227311042439
688582.XSHG,140.6958,-3.011635865845308
603688.XSHG,140.72799999999998,-3.367003367003374
601992.XSHG,140.8473,-2.3809523809523836
601375.XSHG,141.0036,-2.8708133971291905
300294.XSHE,141.3409,-1.8085106382978666
002221.XSHE,141.4141,0.6237006237006293
600258.XSHG,141.9203,-2.672955974842761
688472.XSHG,141.9222,-1.928640308582441
