code,market_cap,pct_change
601568.XSHG,161.6694,-0.2450980392156854
600388.XSHG,161.6769,0.5529225908372792
603712.XSHG,161.8884,-3.2749077490774936
603583.XSHG,161.9198,-2.6206896551724146
300296.XSHE,161.922,-2.063273727647863
600012.XSHG,162.0184,-0.5722460658083017
002958.XSHE,162.0203,0.9230769230769154
600623.XSHG,162.1015,-0.8018327605956554
002948.XSHE,162.1572,-0.19157088122604415
600877.XSHG,162.3346,-2.834868887313957
000980.XSHE,162.5139,9.863945578231291
600056.XSHG,162.5447,-0.18399264029438367
601918.XSHG,162.686,-0.9463722397476282
000927.XSHE,162.7544,0.3731343283581934
600452.XSHG,163.0271,1.3409961685823868
301015.XSHE,163.0788,6.668958404950165
300666.XSHE,163.1918,-2.3037203760095215
688068.XSHG,163.7222,0.3409090909090917
600850.XSHG,163.8783,-5.998588567395902
600559.XSHG,163.8936,-0.33185840707964376
300409.XSHE,164.035,-1.8510900863841995
300088.XSHE,164.0432,-2.5110782865583436
688295.XSHG,164.0565,0.07339449541283738
603056.XSHG,164.0883,-0.7402837754472591
600511.XSHG,164.3439,-0.2686366689053088
000543.XSHE,164.3476,-0.27510316368637433
002895.XSHE,164.3707,-0.6132756132756101
601326.XSHG,164.6115,0.0
002368.XSHE,164.8482,-2.6383290582631003
002226.XSHE,165.0246,0.9724473257698651
600155.XSHG,165.57299999999995,0.5376344086021501
603868.XSHG,165.8329,-0.2881089575694107
002010.XSHE,166.0245,-1.0033444816053616
600480.XSHG,166.0539,0.5878030859661987
300811.XSHE,166.1403,-1.3667746935324798
603185.XSHG,166.1567,-2.973830293417923
600859.XSHG,167.1132,0.2697235333782855
600867.XSHG,167.2596,-1.9517795637198798
603456.XSHG,167.4827,-2.5362318840579823
000582.XSHE,167.5457,3.1070195627157737
300601.XSHE,167.5636,-2.4633123689727365
605358.XSHG,167.5729,-2.156017248137987
300290.XSHE,167.688,10.168067226890741
601677.XSHG,167.7195,0.7363770250368162
300568.XSHE,167.757,0.14492753623187582
002240.XSHE,167.798,-2.9072681704260583
688097.XSHG,167.9463,1.6747703943813974
