code,market_cap,pct_change
300775.XSHE,132.7297,-0.7217321571772239
600884.XSHG,132.8471,-1.176470588235301
600428.XSHG,132.8777,-0.8347245409014992
603308.XSHG,132.8874,-6.609195402298851
600755.XSHG,133.0467,0.6633499170812573
000998.XSHE,133.2146,0.3980099502487455
600623.XSHG,133.2751,0.14388489208632116
600667.XSHG,133.3218,-0.7949125596184436
300285.XSHE,133.5361,1.420630018529967
002245.XSHE,133.6244,-1.1263073209975882
603456.XSHG,133.6587,2.696948190205828
601107.XSHG,133.8736,0.8532423208191142
300294.XSHE,133.878,0.11450381679389832
000969.XSHE,134.2472,-3.252647503782158
601952.XSHG,134.355,0.3171247357293794
603882.XSHG,134.4973,-0.44277929155313034
600216.XSHG,134.5325,3.018867924528301
601969.XSHG,134.7083,-1.7391304347826098
600325.XSHG,134.8555,-0.2044989775051076
300296.XSHE,135.1069,-1.8181818181818077
000688.XSHE,135.1597,-1.3147082990961345
600906.XSHG,135.3138,0.16000000000000458
000778.XSHE,135.4981,0.5813953488372103
003006.XSHE,135.5148,-0.40944881889763973
688538.XSHG,135.7528,1.2875536480686511
601020.XSHG,135.8682,-3.0498533724340193
300364.XSHE,135.9156,-2.186311787072248
688322.XSHG,136.0644,-2.2349464351680837
603063.XSHG,136.2302,-2.022178734507507
002895.XSHE,136.3618,1.7925736235595569
000681.XSHE,136.3681,-3.4961685823754807
600167.XSHG,136.4493,-0.3424657534246478
603730.XSHG,136.5177,0.6622516556291425
002270.XSHE,136.7618,-0.06761325219742931
300718.XSHE,136.7749,-2.972076306331217
601595.XSHG,136.9699,-1.1661807580174877
603515.XSHG,137.0095,1.9551466359976954
688050.XSHG,137.4577,-2.5391680172879627
002226.XSHE,137.7418,-1.532567049808431
603871.XSHG,137.8757,-0.3095975232198067
601827.XSHG,137.9345,0.12484394506866447
300633.XSHE,137.99200000000002,0.06295247088448086
300751.XSHE,138.1392,0.5528777998298873
300638.XSHE,138.6675,-2.6166097838452806
600456.XSHG,138.6988,-1.2396694214875992
000799.XSHE,138.765,0.5721096543503945
603883.XSHG,138.8769,-2.7956989247312047
000422.XSHE,139.10299999999998,5.0365556458163985
300487.XSHE,139.3006,-0.13389868332961408
300353.XSHE,139.3236,4.627450980392145
301091.XSHE,139.567,-1.8202080237741503
600420.XSHG,139.7502,0.9960159362550014
601636.XSHG,139.8113,-0.7677543186180413
600446.XSHG,139.8594,-0.871898054996656
600500.XSHG,139.8822,0.7751937984496138
600248.XSHG,140.8181,0.0
600373.XSHG,141.2032,-0.39447731755425375
600916.XSHG,141.28799999999995,1.7654476670870167
600877.XSHG,141.3767,-0.5828476269775229
605296.XSHG,141.5307,-0.4477611940298498
600850.XSHG,141.556,-1.1333914559721103
300773.XSHE,141.7267,0.15831134564643357
600529.XSHG,141.9471,-0.3829583532790948
605198.XSHG,142.0289,-0.21235179614227384
601137.XSHG,142.0559,-1.5020219526285294
002597.XSHE,142.1582,2.913418137053747
002399.XSHE,142.181,1.731996353691878
600022.XSHG,142.2947,0.0
000966.XSHE,142.4152,0.7905138339920903
603025.XSHG,142.529,-0.15540015540015384
603583.XSHG,142.6928,-3.1380753138075423
002416.XSHE,142.7072,1.0869565217391353
002385.XSHE,142.7252,0.24937655860348684
300088.XSHE,142.9165,-0.8710801393728151
600320.XSHG,143.1781,-0.4672897196261738
600750.XSHG,143.2416,0.18518518518517713
002276.XSHE,143.3249,0.7773851590106018
002139.XSHE,143.4189,-1.6164584864070464
603360.XSHG,143.5147,0.7092198581560405
601369.XSHG,143.5971,-0.7371007371007376
600388.XSHG,143.6422,-1.049868766404194
600575.XSHG,143.7917,-1.0695187165775444
603733.XSHG,143.8073,0.15105740181269312
600259.XSHG,143.8936,-2.5740318906605775
600761.XSHG,144.2032,-1.2722646310432628
300777.XSHE,144.4104,-3.1258880363739583
688116.XSHG,144.5156,0.02394062724442314
600155.XSHG,144.5879,0.15408320493066618
601900.XSHG,144.6841,-3.0529595015576283
002701.XSHE,144.7492,1.83486238532109
688676.XSHG,145.0425,-2.259362426493361
600621.XSHG,145.3432,-0.22010271460015662
600816.XSHG,145.4791,0.0
600416.XSHG,145.5296,-0.09099181073702889
600872.XSHG,145.5625,-0.10822510822510178
603667.XSHG,145.8219,-0.4514672686230292
688198.XSHG,145.8449,0.19020446980502204
000089.XSHE,146.2179,0.7183908045977017
000875.XSHE,146.4732,-0.9541984732824416
002368.XSHE,146.6192,0.25542784163474774
600827.XSHG,146.9676,-0.11185682326622093
603358.XSHG,147.0784,0.9132420091324089
600595.XSHG,147.0901,-1.608579088471851
002755.XSHE,147.112,-1.5625
300682.XSHE,147.1481,-1.8194541637508777
601677.XSHG,147.257,-0.7512520868113493
600882.XSHG,147.6763,0.9803921568627416
603638.XSHG,147.8506,0.0
600331.XSHG,147.9296,-2.281879194630876
688375.XSHG,148.0274,-1.8436447438397452
002583.XSHE,148.4108,-1.5319148936170146
000088.XSHE,148.656,0.22371364653246406
600206.XSHG,148.9087,-0.62500000000002
300724.XSHE,148.9375,-1.2188154637212012
002484.XSHE,149.2439,-2.127659574468066
688110.XSHG,149.3035,-4.14537194775696
688772.XSHG,149.4028,-0.9923664122137299
600452.XSHG,150.1201,-1.3238289205702691
002544.XSHE,150.1973,0.18115942028986698
002607.XSHE,150.8623,-0.9900990099009799
002010.XSHE,150.9958,1.7307692307692246
600867.XSHG,151.0037,0.6747638326585648
002222.XSHE,151.0257,-2.75590551181103
300674.XSHE,151.1736,-1.3308857273978902
300229.XSHE,151.2088,-3.077783995523231
300679.XSHE,151.2222,-2.198316183348914
300212.XSHE,151.231,-0.36815462494248496
000636.XSHE,152.1472,-1.1398176291793294
300070.XSHE,152.1519,0.45351473922901064
002747.XSHE,152.1778,-2.2613065326633097
002617.XSHE,152.4512,2.2842639593908753
300377.XSHE,152.6064,-0.9548611111111049
600057.XSHG,153.0372,1.526717557251911
002402.XSHE,153.4695,0.31612223393044925
000902.XSHE,154.0471,1.2012012012011963
002948.XSHE,154.0568,0.4184100418409997
002468.XSHE,154.2775,0.29296875
002946.XSHE,154.4031,-2.399127589967287
600480.XSHG,154.4536,3.571428571428581
601326.XSHG,154.6207,0.31645569620253333
002507.XSHE,154.7588,1.161890007745936
688114.XSHG,154.7593,-1.236581057208852
600006.XSHG,154.8,0.0
600933.XSHG,154.8153,-1.583280557314759
688582.XSHG,154.861,2.355635530835909
603039.XSHG,154.9025,-2.242004615891857
000553.XSHE,155.4429,3.1791907514450823
000818.XSHE,155.4558,-1.9649722340880027
603712.XSHG,155.4808,0.4990019960079861
000927.XSHE,155.494,0.0
600559.XSHG,155.6251,0.24081878386512656
000591.XSHE,155.6591,-0.4672897196261738
600577.XSHG,155.8139,-3.342245989304815
600056.XSHG,155.8156,1.078431372549038
000403.XSHE,155.921,0.24554941682013443
301035.XSHE,156.0809,3.8980509745127456
600859.XSHG,156.0997,-0.1446131597975353
600612.XSHG,156.55700000000004,1.369276850663237
605358.XSHG,157.0325,0.343200343200345
600271.XSHG,157.3099,-0.7017543859649145
688333.XSHG,157.54399999999995,-2.0318320352184283
601858.XSHG,157.7838,-1.647528706939605
300012.XSHE,157.9242,-0.7292616226071136
603077.XSHG,158.0794,2.8735632183908066
000737.XSHE,158.6181,-2.634467618002201
