code,market_cap,pct_change
001226.XSHE,4.7488,1.9105691056910512
001259.XSHE,4.8331,0.0
301234.XSHE,4.8571,0.0
301105.XSHE,5.0759,7.259465092045847
001255.XSHE,5.124,1.6686531585220488
688530.XSHG,5.1694,1.1949685534591081
301287.XSHE,5.2082,3.128222756961163
301288.XSHE,5.2132,-2.1220159151193685
001336.XSHE,5.2831,0.05443658138268859
301314.XSHE,5.4909,0.08933889219773228
001260.XSHE,5.7086,4.447045055588061
301227.XSHE,5.7146,2.0606060606060517
603307.XSHG,5.7953,0.0904159132007365
301388.XSHE,5.8078,1.5857760691975198
301309.XSHE,5.9,1.2152777777777901
301295.XSHE,5.9535,0.04992511233148367
001231.XSHE,6.0911,1.7386091127098213
001326.XSHE,6.1179,1.0003449465332936
001366.XSHE,6.1526,0.0
603280.XSHG,6.2561,0.9107468123861429
301279.XSHE,6.2646,2.9102167182662786
301097.XSHE,6.2821,1.441008706094249
301446.XSHE,6.3131,1.2840267077555145
603272.XSHG,6.4136,1.6949152542372836
301107.XSHE,6.4605,2.6634382566586012
688758.XSHG,6.4906,1.8679950186799577
301359.XSHE,6.5009,3.313609467455625
301125.XSHE,6.5636,1.928374655647369
603216.XSHG,6.6214,-0.08688097306689402
300804.XSHE,6.6412,2.114164904862581
001277.XSHE,6.6918,-1.3869232946504217
301353.XSHE,6.6975,1.391650099403563
688426.XSHG,6.7628,0.5649717514124353
301372.XSHE,6.8631,-0.5963029218843063
301129.XSHE,6.8794,2.3155627355950337
300784.XSHE,6.888,1.5873015873015817
301552.XSHE,6.8912,1.569713758079394
688419.XSHG,6.9288,1.7455213596692554
603172.XSHG,6.9361,1.1013215859030812
002898.XSHE,6.9365,-1.8624641833810962
000820.XSHE,6.9392,-1.6666666666666718
001368.XSHE,6.9508,-3.797468354430378
688420.XSHG,7.0333,1.0853478046373821
688125.XSHG,7.0919,2.009419152276304
001225.XSHE,7.1258,2.639019792648445
001331.XSHE,7.1417,-1.7475728155339931
301429.XSHE,7.1435,0.062266500622665255
001367.XSHE,7.2553,2.24904004388371
300854.XSHE,7.2737,0.0
301148.XSHE,7.3091,1.526717557251911
688638.XSHG,7.3383,0.707964601769917
688291.XSHG,7.3393,14.285714285714302
605069.XSHG,7.4062,1.0332950631458004
301088.XSHE,7.407999999999999,0.6525285481239873
301222.XSHE,7.4469,1.3720742534301777
301578.XSHE,7.4839,1.1082963901203335
301100.XSHE,7.5,1.6260162601626105
301273.XSHE,7.5039,3.141361256544495
001299.XSHE,7.5155,2.215799614643532
688163.XSHG,7.5299,1.3956310679611672
603075.XSHG,7.5819,1.1043622308116952
301170.XSHE,7.5948,2.099497946143325
001266.XSHE,7.6151,1.2339819648789607
301567.XSHE,7.6294,1.1601584606677928
603073.XSHG,7.6389999999999985,0.4087193460490468
300899.XSHE,7.6591,-0.2698327037236936
301499.XSHE,7.6835,1.5603487838458108
001223.XSHE,7.6911,0.798035604665448
001278.XSHE,7.6914,1.6801075268817245
301106.XSHE,7.7604,1.5497869043006762
301276.XSHE,7.7623,-0.18416206261508972
301037.XSHE,7.8723,-1.4468085106382977
301356.XSHE,7.8762,0.700770847932719
001268.XSHE,7.9276,0.6756756756756799
301151.XSHE,7.9537,1.0814708002883977
688671.XSHG,7.976,1.222351571594893
301365.XSHE,8.0093,2.9012345679012563
000668.XSHE,8.091000000000001,-9.967320261437917
301502.XSHE,8.1218,0.663589151759969
301357.XSHE,8.1277,1.8187239117471554
603190.XSHG,8.1404,1.3258541560428494
301181.XSHE,8.1764,1.7257909875359578
301258.XSHE,8.2106,2.851063829787237
001300.XSHE,8.2178,1.4729950900163713
688370.XSHG,8.2598,2.9460811561978995
301399.XSHE,8.2742,1.7699115044247815
301112.XSHE,8.2811,3.3575317604355837
688130.XSHG,8.2907,0.6647673314339908
301173.XSHE,8.323,0.7592858608659991
688485.XSHG,8.3662,-0.10548523206750371
301233.XSHE,8.3747,3.422584400465656
002718.XSHE,8.4053,2.6273885350318382
301585.XSHE,8.4132,1.623083859332719
002830.XSHE,8.4234,3.166666666666673
688757.XSHG,8.4369,10.623655913978492
301386.XSHE,8.4511,1.746031746031762
603097.XSHG,8.48,1.2524084778420042
603120.XSHG,8.4966,-6.887254901960771
301557.XSHE,8.5305,0.46376043460976124
688701.XSHG,8.5535,5.990016638935103
688021.XSHG,8.5736,-0.1779359430604921
301598.XSHE,8.5843,0.8930166101089432
301361.XSHE,8.6292,0.716723549488063
301192.XSHE,8.6738,3.4104046242774633
000691.XSHE,8.696,-0.7380073800738018
301520.XSHE,8.7001,1.0679864548059248
300886.XSHE,8.7276,1.5760040671072728
301049.XSHE,8.7366,1.2406947890818865
603285.XSHG,8.78,1.9203747072599642
603091.XSHG,8.7925,3.946078431372557
301176.XSHE,8.7971,0.32133676092545027
301331.XSHE,8.8348,-1.7055988134964672
002848.XSHE,8.8382,4.642166344294019
688573.XSHG,8.9326,2.201070791195714
001335.XSHE,8.9558,-5.383678440925688
301237.XSHE,8.9647,2.662454873646203
301533.XSHE,8.9718,-0.41520281060364317
001229.XSHE,8.9747,1.250845165652481
301512.XSHE,8.9849,1.4423076923076872
001373.XSHE,8.992,1.2710280373831706
688710.XSHG,9.0142,0.7626310772164135
