code,market_cap,pct_change
301105.XSHE,4.7061,3.3201010465535807
301234.XSHE,4.87,1.5521924718665092
301588.XSHE,4.9306,0.3412969283276279
301287.XSHE,4.9902,0.5244755244755206
001259.XSHE,5.105,0.3472222222222321
301037.XSHE,5.3675,5.490196078431375
001331.XSHE,5.4129999999999985,0.39267015706807573
001336.XSHE,5.4202,2.7808069792802703
001260.XSHE,5.5118,0.9958992384299759
001226.XSHE,5.5571,-1.3122476446837172
301288.XSHE,5.6135,1.1884550084889645
301212.XSHE,5.6835,0.4793863854266611
301227.XSHE,5.7045,0.358208955223871
603307.XSHG,5.7069,-0.6381039197812077
603261.XSHG,5.7144,-0.5036630036630019
301107.XSHE,5.7381,1.1500261369576714
688530.XSHG,5.7392,3.356481481481466
001255.XSHE,5.848,-1.9805303793219209
688758.XSHG,5.8782,0.6109979633401208
301314.XSHE,5.8922,2.7643203191792587
001366.XSHE,5.9411,-6.649168853893261
688695.XSHG,5.9649,6.015037593984962
301279.XSHE,6.1036,-0.30788177339899914
301359.XSHE,6.1081,1.3647642679900596
301309.XSHE,6.13,-0.7780507780507873
603280.XSHG,6.1891,1.4345210550671172
603216.XSHG,6.1905,-0.9208103130755041
301295.XSHE,6.2299,1.845556095191836
001368.XSHE,6.2852,-0.05194805194805863
001231.XSHE,6.3985,-1.8782014797951163
301388.XSHE,6.4151,1.4335360556038346
301446.XSHE,6.4307,2.814738996929389
001299.XSHE,6.4492,0.22026431718060735
300804.XSHE,6.479,1.3333333333333197
301043.XSHE,6.4845,-0.8443465491923541
603272.XSHG,6.5241,-1.4848289218850952
001326.XSHE,6.6857,1.1061946902654718
301365.XSHE,6.6929,3.645833333333326
301539.XSHE,6.7266,1.6872890888638858
001256.XSHE,6.7269,-0.6105006105005972
603172.XSHG,6.7858,1.1261261261261257
301353.XSHE,6.875,0.8670520231213841
301273.XSHE,6.891,3.4303534303534278
301097.XSHE,6.8986,-0.402684563758382
688291.XSHG,6.9017,2.0530796194291545
001277.XSHE,6.916,0.530429927414855
001367.XSHE,6.9231,-1.9305019305019155
301125.XSHE,6.9352,3.897254207263079
301357.XSHE,6.9567,2.131376659678552
301587.XSHE,6.9736,1.4979573309123806
688420.XSHG,6.9958,1.2922465208747402
001225.XSHE,7.0248,-0.9227929867732909
301148.XSHE,7.0627,0.3906249999999778
300844.XSHE,7.1395,2.5350837483024025
605069.XSHG,7.1705,0.4716981132075304
301163.XSHE,7.2246,3.76629647513278
