code,market_cap,pct_change
001259.XSHE,5.73,-0.0764818355640573
301105.XSHE,6.2134,-0.5524861878453025
001260.XSHE,6.242000000000001,0.20387359836899765
001255.XSHE,6.309,2.132772604385713
001336.XSHE,6.3825,-1.2477718360071388
603307.XSHG,6.6096,-0.8498583569405027
301314.XSHE,6.7535,-1.1887779362815043
301287.XSHE,6.8517,-1.4760147601476037
001366.XSHE,7.1215,-1.0827532869296275
301309.XSHE,7.16,0.3152364273204977
001331.XSHE,7.3312,-0.2879078694817627
001231.XSHE,7.3671,-1.4882381180988946
301295.XSHE,7.3794,-0.8688783570300118
001368.XSHE,7.5467,-1.1612903225806437
688758.XSHG,7.6335,2.5142857142857133
301173.XSHE,7.6469,-0.504607283896441
301359.XSHE,7.705,-0.9863785814936632
001299.XSHE,7.7338,0.2575107296137302
688755.XSHG,7.7394,-0.34151547491996226
301097.XSHE,7.8674,-2.1228030130107323
001225.XSHE,7.8706,2.35294117647058
001277.XSHE,7.98,-0.04759638267491928
301557.XSHE,8.0829,0.371491469455143
001326.XSHE,8.2385,-0.17523364485981796
301560.XSHE,8.2835,-1.1602209944751474
301578.XSHE,8.318,-0.8013263332412257
603172.XSHG,8.3483,-0.7147111375818804
688426.XSHG,8.4687,-1.1529933481153054
688419.XSHG,8.4749,2.189239332096471
301365.XSHE,8.4867,1.348314606741563
301429.XSHE,8.4999,-0.30991735537189147
688130.XSHG,8.504,0.09178522257915489
301353.XSHE,8.5091,-0.14964459408903785
301616.XSHE,8.536,-0.6797937177683955
301222.XSHE,8.558,-1.5846257585974355
603075.XSHG,8.5981,-2.9796839729119617
688125.XSHG,8.6165,0.026116479498550227
001300.XSHE,8.6283,-0.7616146230007725
301446.XSHE,8.6452,6.937327552227024
688757.XSHG,8.704,-1.5140324963072271
301636.XSHE,8.7077,0.228511161891376
001335.XSHE,8.7078,-0.2892453326321265
603280.XSHG,8.8268,9.993036211699158
001400.XSHE,8.862,-0.03420557550880554
301106.XSHE,8.8665,-2.031602708803615
603120.XSHG,8.8752,-0.6012024048096198
001278.XSHE,8.9244,-0.4509582863585049
001256.XSHE,8.946,-2.0179372197309364
301595.XSHE,8.9717,-0.28416429863084014
301567.XSHE,8.9738,-0.21256495040151702
001395.XSHE,9.0028,1.3463626492942637
301585.XSHE,9.0116,-0.6022368798394018
603073.XSHG,9.0589,-0.22421524663677195
603391.XSHG,9.125,0.12481278082874248
688370.XSHG,9.1523,-0.6175771971496435
301273.XSHE,9.1833,-3.211678832116782
300784.XSHE,9.2211,-1.0211524434719177
605069.XSHG,9.2241,-0.8144796380090469
001367.XSHE,9.2321,-1.4462809917355268
301279.XSHE,9.2933,-4.024530471444998
301598.XSHE,9.3352,-0.9941612750512752
688420.XSHG,9.4209,5.864315829819855
001333.XSHE,9.4248,0.14025245441795509
301148.XSHE,9.4405,-2.5177025963807997
301129.XSHE,9.4543,-1.3312451057165275
301037.XSHE,9.4834,0.5043227665705974
301552.XSHE,9.4843,1.442183878444503
301361.XSHE,9.5134,-0.3359804520464249
301227.XSHE,9.5255,0.42933810375671566
603190.XSHG,9.5585,-0.4230118443316444
301499.XSHE,9.6295,-1.137575542125846
001229.XSHE,9.7039,-2.1352313167259718
301170.XSHE,9.7268,0.0690846286701241
301356.XSHE,9.7562,-1.1111111111111072
301181.XSHE,9.7607,-0.9585889570552175
301386.XSHE,9.8804,-0.34632034632035014
301502.XSHE,9.8938,-3.4234234234234107
301157.XSHE,9.8962,-1.7637407711238673
301372.XSHE,9.9591,0.08274720728174145
301276.XSHE,10.0047,2.260951483749407
001223.XSHE,10.0881,-3.008531656937574
301049.XSHE,10.107,-1.0067114093959662
688485.XSHG,10.1558,0.43591979075849885
688638.XSHG,10.1822,2.970297029702973
001266.XSHE,10.2288,1.7901017901017946
603400.XSHG,10.2339,-0.5937559854434005
001373.XSHE,10.2543,-0.737652341244388
001332.XSHE,10.26,1.6949152542372836
688671.XSHG,10.2647,0.6747638326585648
603163.XSHG,10.3433,-0.6412419844751827
301388.XSHE,10.3928,-5.56798409147401
301520.XSHE,10.4088,-1.0656436487638588
301399.XSHE,10.4828,-1.6923076923076819
002830.XSHE,10.4958,-0.8212255211623498
301581.XSHE,10.576,-0.18875047187616456
603273.XSHG,10.6679,0.7953340402969467
301512.XSHE,10.6847,-0.4162812210915856
688163.XSHG,10.6937,9.552102376599624
002718.XSHE,10.7593,-2.3090586145648295
603409.XSHG,10.7942,1.069673315987263
301418.XSHE,10.8767,-0.3237118964121821
301233.XSHE,10.8956,0.5883434454863057
301665.XSHE,10.9371,-2.2602518566354535
001226.XSHE,10.9583,4.39560439560438
301601.XSHE,10.9617,-0.6872852233677063
688710.XSHG,10.9936,-2.2744503411675443
603137.XSHG,11.0231,-1.9672131147541072
688291.XSHG,11.0494,-1.564380264741283
301577.XSHE,11.0503,-2.298850574712652
603382.XSHG,11.1536,-0.4781638508128849
300955.XSHE,11.2043,-1.2960082944530882
301390.XSHE,11.2281,0.5724694249284346
300417.XSHE,11.2665,-0.9181331293037553
603282.XSHG,11.3606,-0.056465273856587395
301533.XSHE,11.3747,-0.1746942850012534
688651.XSHG,11.4005,-3.75099760574622
688721.XSHG,11.465,-0.04655493482309536
301519.XSHE,11.5302,3.3802816901408406
301337.XSHE,11.5578,-1.1620185922974868
688273.XSHG,11.6225,1.0329244673983329
